2018-4-17-10-48-21-260.pcd,-1.4312322028853353e-01,-6.2388331362815075e-01,1.2717153881417034e-01,2.2255134848610565e+00,-2.3879225195971093e-01,2.3686877859626851e-01,4,28
2018-4-17-10-48-38-744.pcd,-1.4311857861395030e-01,-5.8786912849628847e-01,1.2717500184851116e-01,2.2050911711190158e+00,-3.3806065067617880e-01,4.4234374587149194e-01,4,29
2018-4-17-10-51-40-876.pcd,-6.3251520427877780e-02,-4.5098475407280281e-01,2.1142533141792011e-01,2.4445545212027757e+00,-9.0698338397907266e-02,-1.0456068333889101e+00,5,30
2018-4-17-10-52-0-55.pcd,-3.0447137323156518e-02,-4.5099456954111805e-01,2.1144368085929272e-01,2.3399333914406286e+00,-4.3618705353931103e-01,-9.1329124463638167e-01,5,31
2018-4-17-10-52-15-897.pcd,-1.8238446305434534e-02,-4.4532229051570410e-01,1.9685438038775929e-01,2.5308354947954248e+00,-4.6393249917729829e-01,-7.2508065128584809e-01,5,32
2018-4-17-10-52-31-987.pcd,-6.8987981937530390e-02,-4.4536314294391321e-01,1.9692673189498644e-01,2.5610188713552438e+00,-4.8616508966332117e-01,-6.4262549689907278e-01,5,33
2018-4-17-10-53-7-105.pcd,-2.2952911907115590e-02,-5.5401679935248405e-01,3.0510203022217236e-01,2.7007393408726759e+00,-3.4192589941967350e-01,-1.0327911969764185e+00,5,34
2018-4-17-10-53-34-339.pcd,-2.0123365292502336e-02,-5.8807477292753974e-01,3.1283897200471156e-01,-2.7550965669649261e+00,-8.9710826463273163e-01,1.1269481019178345e+00,5,35
2018-4-17-10-57-25-665.pcd,-4.9042017239952235e-01,4.2502165748943277e-01,3.7297223674146301e-01,2.1334875055287759e+00,-1.9234107999568979e+00,-3.4872916759624861e-01,6,36
2018-4-17-10-58-35-522.pcd,-5.3370896716180638e-01,5.0777686089253382e-01,2.8682774643708114e-01,1.5532786800810816e+00,-2.2851329379176852e+00,-3.8175768859854858e-01,6,37
2018-4-17-10-58-56-264.pcd,-5.4597450902329603e-01,5.9981284178450212e-01,2.7933524762463385e-01,1.5569006703771444e+00,-2.3650249168257078e+00,7.7321215230428647e-02,6,38
2018-4-17-10-59-10-227.pcd,-5.4599908365482108e-01,5.9976567880926390e-01,2.3727110711742821e-01,8.9742769268228173e-01,-2.7061527807066006e+00,1.9029316574108432e-01,6,39
2018-4-17-10-59-21-343.pcd,-5.5356432735606342e-01,6.0572990572661067e-01,2.5355344960634957e-01,9.0370737894341424e-01,-2.6351152985383477e+00,3.4515836833327977e-02,6,40
2018-4-17-10-59-40-983.pcd,-5.6313298076444507e-01,5.1871931264842386e-01,2.3371152373846915e-01,8.9460393680176464e-01,-2.5750212317664714e+00,1.0113851611733787e-01,6,41
2018-4-17-11-2-28-228.pcd,-4.7689327067603926e-01,6.9973752877796558e-01,3.4211821004753767e-01,1.1714870886896325e+00,-2.4115839752494965e+00,-6.4949956867826764e-01,7,42
2018-4-17-11-2-55-8.pcd,-4.3166478562447441e-01,6.0341846043540004e-01,2.5801765726555087e-01,1.0774248568638789e+00,-2.0500552592773666e+00,-1.2208936404655093e+00,7,43
2018-4-17-11-3-20-555.pcd,-4.1355630252778025e-01,6.3295032257819339e-01,2.3754730153247022e-01,9.9047881662010451e-01,-2.4640292083328781e+00,-1.3424652492827545e+00,7,44
2018-4-17-11-3-49-884.pcd,-4.9248624315803802e-01,5.4951433188670462e-01,2.4929190879390517e-01,2.4973434718851270e-01,-2.3287749480065969e+00,-1.0748961841951266e+00,7,45
2018-4-17-11-4-9-695.pcd,-4.2608821617970333e-01,5.2311621565140087e-01,2.4934908073500450e-01,3.1736529528019247e-01,-2.2334595779353483e+00,-1.2860578449096420e+00,7,46
2018-4-17-11-4-28-593.pcd,-4.0657464686020439e-01,5.2986920751186861e-01,2.3416197931792834e-01,2.2319593171008498e-01,-2.4004744663224087e+00,-1.4150034217382235e+00,7,47
